wavelength,T,empty1,empty2,empty3
988.9,0.00732563,,,
989,0.0071352,,,
989.1,0.0069493,,,
989.2,0.00676813,,,
989.3,0.00659194,,,
989.4,0.0064208,,,
989.5,0.00625484,,,
989.6,0.00609408,,,
989.7,0.00593856,,,
989.8,0.00578826,,,
989.9,0.00564316,,,
990,0.00550316,,,
990.1,0.00536823,,,
990.2,0.00523826,,,
990.3,0.00511316,,,
990.4,0.00499281,,,
990.5,0.00487709,,,
990.6,0.0047659,,,
990.7,0.00465909,,,
990.8,0.00455654,,,
990.9,0.00445812,,,
991,0.0043637,,,
991.1,0.00427316,,,
991.2,0.00418636,,,
991.3,0.00410318,,,
991.4,0.0040235,,,
991.5,0.0039472,,,
991.6,0.00387416,,,
991.7,0.00380427,,,
991.8,0.00373742,,,
991.9,0.00367351,,,
992,0.00361243,,,
992.1,0.00355408,,,
992.2,0.00349837,,,
992.3,0.00344522,,,
992.4,0.00339453,,,
992.5,0.00334624,,,
992.6,0.00330024,,,
992.7,0.00325648,,,
992.8,0.00321488,,,
992.9,0.00317538,,,
993,0.00313791,,,
993.1,0.00310241,,,
993.2,0.00306882,,,
993.3,0.0030371,,,
993.4,0.00300718,,,
993.5,0.00297903,,,
993.6,0.0029526,,,
993.7,0.00292784,,,
993.8,0.00290472,,,
993.9,0.00288321,,,
994,0.00286327,,,
994.1,0.00284487,,,
994.2,0.00282798,,,
994.3,0.00281257,,,
994.4,0.00279863,,,
994.5,0.00278613,,,
994.6,0.00277504,,,
994.7,0.00276538,,,
994.8,0.0027571,,,
994.9,0.00275021,,,
995,0.00274469,,,
995.1,0.00274055,,,
995.2,0.00273776,,,
995.3,0.00273633,,,
995.4,0.00273626,,,
995.5,0.00273756,,,
995.6,0.00274022,,,
995.7,0.00274425,,,
995.8,0.00274967,,,
995.9,0.00275647,,,
996,0.00276469,,,
996.1,0.00277433,,,
996.2,0.00278542,,,
996.3,0.00279796,,,
996.4,0.00281199,,,
996.5,0.00282754,,,
996.6,0.00284462,,,
996.7,0.00286328,,,
996.8,0.00288355,,,
996.9,0.00290547,,,
997,0.00292907,,,
997.1,0.00295441,,,
997.2,0.00298153,,,
997.3,0.00301048,,,
997.4,0.00304132,,,
997.5,0.00307411,,,
997.6,0.00310891,,,
997.7,0.00314578,,,
997.8,0.00318481,,,
997.9,0.00322606,,,
998,0.00326961,,,
998.1,0.00331557,,,
998.2,0.003364,,,
998.3,0.00341502,,,
998.4,0.00346873,,,
998.5,0.00352522,,,
998.6,0.00358463,,,
998.7,0.00364707,,,
998.8,0.00371267,,,
998.9,0.00378155,,,
999,0.00385388,,,
999.1,0.0039298,,,
999.2,0.00400945,,,
999.3,0.00409302,,,
999.4,0.00418067,,,
999.5,0.00427258,,,
999.6,0.00436894,,,
999.7,0.00446994,,,
999.8,0.0045758,,,
999.9,0.00468672,,,
1000,0.00480292,,,
1000.1,0.00492467,,,
1000.2,0.00505214,,,
1000.3,0.00518556,,,
1000.4,0.00532516,,,
1000.5,0.00547121,,,
1000.6,0.00562389,,,
1000.7,0.00578348,,,
1000.8,0.00595016,,,
1000.9,0.00612418,,,
1001,0.0063057,,,
1001.1,0.00649491,,,
1001.2,0.00669194,,,
1001.3,0.00689693,,,
1001.4,0.00710992,,,
1001.5,0.00733093,,,
1001.6,0.00755992,,,
1001.7,0.00779674,,,
1001.8,0.00804122,,,
1001.9,0.00829301,,,
1002,0.00855169,,,
1002.1,0.0088167,,,
1002.2,0.00908734,,,
1002.3,0.00936276,,,
1002.4,0.00964189,,,
1002.5,0.00992348,,,
1002.6,0.01020617,,,
1002.7,0.0104883,,,
1002.8,0.01076805,,,
1002.9,0.01104341,,,
1003,0.0113122,,,
1003.1,0.01157207,,,
1003.2,0.01182056,,,
1003.3,0.01205513,,,
1003.4,0.01227318,,,
1003.5,0.01247217,,,
1003.6,0.01264966,,,
1003.7,0.01280339,,,
1003.8,0.01293126,,,
1003.9,0.01303158,,,
1004,0.01310289,,,
1004.1,0.01314426,,,
1004.2,0.01315513,,,
1004.3,0.01313545,,,
1004.4,0.01308558,,,
1004.5,0.0130064,,,
1004.6,0.01289915,,,
1004.7,0.01276548,,,
1004.8,0.01260727,,,
1004.9,0.01242679,,,
1005,0.01222641,,,
1005.1,0.01200856,,,
1005.2,0.01177584,,,
1005.3,0.01153074,,,
1005.4,0.01127569,,,
1005.5,0.01101309,,,
1005.6,0.01074509,,,
1005.7,0.01047377,,,
1005.8,0.01020096,,,
1005.9,0.00992833,,,
1006,0.00965733,,,
1006.1,0.00938925,,,
1006.2,0.00912519,,,
1006.3,0.00886607,,,
1006.4,0.00861261,,,
1006.5,0.00836548,,,
1006.6,0.00812511,,,
1006.7,0.00789187,,,
1006.8,0.00766604,,,
1006.9,0.00744777,,,
1007,0.00723716,,,
1007.1,0.00703422,,,
1007.2,0.00683894,,,
1007.3,0.00665125,,,
1007.4,0.00647101,,,
1007.5,0.00629808,,,
1007.6,0.00613231,,,
1007.7,0.0059735,,,
1007.8,0.00582146,,,
1007.9,0.00567598,,,
1008,0.00553684,,,
1008.1,0.00540382,,,
1008.2,0.00527671,,,
1008.3,0.00515529,,,
1008.4,0.00503934,,,
1008.5,0.00492866,,,
1008.6,0.00482304,,,
1008.7,0.00472227,,,
1008.8,0.00462616,,,
1008.9,0.00453454,,,
1009,0.0044472,,,
1009.1,0.00436399,,,
1009.2,0.00428474,,,
1009.3,0.00420927,,,
1009.4,0.00413746,,,
1009.5,0.00406915,,,
1009.6,0.00400421,,,
1009.7,0.0039425,,,
1009.8,0.00388391,,,
1009.9,0.00382831,,,
1010,0.00377559,,,
1010.1,0.00372565,,,
1010.2,0.00367839,,,
1010.3,0.00363372,,,
1010.4,0.00359154,,,
1010.5,0.00355179,,,
1010.6,0.00351437,,,
1010.7,0.00347921,,,
1010.8,0.00344625,,,
1010.9,0.00341543,,,
1011,0.00338668,,,
1011.1,0.00335994,,,
1011.2,0.00333518,,,
1011.3,0.00331233,,,
1011.4,0.00329136,,,
1011.5,0.00327222,,,
1011.6,0.00325489,,,
1011.7,0.00323931,,,
1011.8,0.00322547,,,
1011.9,0.00321333,,,
1012,0.00320288,,,
1012.1,0.00319408,,,
1012.2,0.00318693,,,
1012.3,0.0031814,,,
1012.4,0.00317748,,,
1012.5,0.00317516,,,
1012.6,0.00317445,,,
1012.7,0.00317532,,,
1012.8,0.00317777,,,
1012.9,0.00318182,,,
1013,0.00318745,,,
1013.1,0.00319468,,,
1013.2,0.00320351,,,
1013.3,0.00321395,,,
1013.4,0.00322602,,,
1013.5,0.00323974,,,
1013.6,0.00325511,,,
1013.7,0.00327217,,,
1013.8,0.00329093,,,
1013.9,0.00331143,,,
1014,0.00333367,,,
1014.1,0.00335772,,,
1014.2,0.00338359,,,
1014.3,0.00341133,,,
1014.4,0.00344097,,,
1014.5,0.00347256,,,
1014.6,0.00350615,,,
1014.7,0.00354178,,,
1014.8,0.00357951,,,
1014.9,0.00361939,,,
1015,0.00366148,,,
1015.1,0.00370586,,,
1015.2,0.00375257,,,
1015.3,0.0038017,,,
1015.4,0.00385332,,,
1015.5,0.00390749,,,
1015.6,0.00396431,,,
1015.7,0.00402386,,,
1015.8,0.00408623,,,
1015.9,0.00415151,,,
1016,0.00421978,,,
1016.1,0.00429116,,,
1016.2,0.00436575,,,
1016.3,0.00444364,,,
1016.4,0.00452495,,,
1016.5,0.0046098,,,
1016.6,0.00469828,,,
1016.7,0.00479052,,,
1016.8,0.00488665,,,
1016.9,0.00498677,,,
1017,0.005091,,,
1017.1,0.00519947,,,
1017.2,0.00531229,,,
1017.3,0.00542958,,,
1017.4,0.00555144,,,
1017.5,0.00567801,,,
1017.6,0.00580936,,,
1017.7,0.00594558,,,
1017.8,0.00608677,,,
1017.9,0.00623298,,,
1018,0.0063843,,,
1018.1,0.00654071,,,
1018.2,0.00670229,,,
1018.3,0.00686896,,,
1018.4,0.00704074,,,
1018.5,0.0072175,,,
1018.6,0.00739919,,,
1018.7,0.00758562,,,
1018.8,0.0077766,,,
1018.9,0.00797188,,,
1019,0.00817117,,,
1019.1,0.00837408,,,
1019.2,0.00858019,,,
1019.3,0.00878899,,,
1019.4,0.00899991,,,
1019.5,0.0092123,,,
1019.6,0.00942543,,,
1019.7,0.00963849,,,
1019.8,0.00985061,,,
1019.9,0.01006081,,,
1020,0.01026805,,,
1020.1,0.01047129,,,
1020.2,0.01066935,,,
1020.3,0.01086103,,,
1020.4,0.01104516,,,
1020.5,0.01122047,,,
1020.6,0.01138579,,,
1020.7,0.0115399,,,
1020.8,0.01168167,,,
1020.9,0.01181003,,,
1021,0.011924,,,
1021.1,0.01202273,,,
1021.2,0.01210545,,,
1021.3,0.01217158,,,
1021.4,0.0122207,,,
1021.5,0.01225254,,,
1021.6,0.01226699,,,
1021.7,0.01226414,,,
1021.8,0.01224424,,,
1021.9,0.0122077,,,
1022,0.01215511,,,
1022.1,0.01208718,,,
1022.2,0.01200469,,,
1022.3,0.01190861,,,
1022.4,0.01179995,,,
1022.5,0.01167976,,,
1022.6,0.01154918,,,
1022.7,0.01140933,,,
1022.8,0.01126134,,,
1022.9,0.01110637,,,
1023,0.01094551,,,
1023.1,0.01077983,,,
1023.2,0.01061036,,,
1023.3,0.01043802,,,
1023.4,0.01026372,,,
1023.5,0.01008835,,,
1023.6,0.00991261,,,
1023.7,0.00973722,,,
1023.8,0.0095628,,,
1023.9,0.00938992,,,
1024,0.00921909,,,
1024.1,0.00905072,,,
1024.2,0.00888522,,,
1024.3,0.00872286,,,
1024.4,0.00856399,,,
1024.5,0.00840878,,,
1024.6,0.00825743,,,
1024.7,0.00811011,,,
1024.8,0.00796693,,,
1024.9,0.00782797,,,
1025,0.00769327,,,
1025.1,0.00756289,,,
1025.2,0.00743685,,,
1025.3,0.00731515,,,
1025.4,0.00719774,,,
1025.5,0.00708461,,,
1025.6,0.00697572,,,
1025.7,0.006871,,,
1025.8,0.00677043,,,
1025.9,0.0066739,,,
1026,0.00658138,,,
1026.1,0.00649277,,,
1026.2,0.00640801,,,
1026.3,0.00632702,,,
1026.4,0.00624971,,,
1026.5,0.00617601,,,
1026.6,0.00610583,,,
1026.7,0.00603911,,,
1026.8,0.00597577,,,
1026.9,0.00591573,,,
1027,0.00585891,,,
1027.1,0.00580524,,,
1027.2,0.00575465,,,
1027.3,0.00570708,,,
1027.4,0.00566247,,,
1027.5,0.00562073,,,
1027.6,0.00558182,,,
1027.7,0.00554568,,,
1027.8,0.00551226,,,
1027.9,0.00548149,,,
1028,0.00545333,,,
1028.1,0.00542773,,,
1028.2,0.00540464,,,
1028.3,0.00538402,,,
1028.4,0.00536583,,,
1028.5,0.00535004,,,
1028.6,0.00533659,,,
1028.7,0.00532546,,,
1028.8,0.00531661,,,
1028.9,0.00531002,,,
1029,0.00530564,,,
1029.1,0.00530346,,,
1029.2,0.00530343,,,
1029.3,0.00530556,,,
1029.4,0.00530979,,,
1029.5,0.00531611,,,
1029.6,0.00532449,,,
1029.7,0.00533491,,,
1029.8,0.00534734,,,
1029.9,0.00536178,,,
1030,0.00537818,,,
1030.1,0.00539651,,,
1030.2,0.00541678,,,
1030.3,0.00543892,,,
1030.4,0.00546295,,,
1030.5,0.00548879,,,
1030.6,0.00551644,,,
1030.7,0.00554586,,,
1030.8,0.00557702,,,
1030.9,0.00560986,,,
1031,0.00564435,,,
1031.1,0.00568044,,,
1031.2,0.00571808,,,
1031.3,0.00575721,,,
1031.4,0.00579776,,,
1031.5,0.00583967,,,
1031.6,0.00588287,,,
1031.7,0.00592726,,,
1031.8,0.00597277,,,
1031.9,0.00601929,,,
1032,0.00606672,,,
1032.1,0.00611495,,,
1032.2,0.00616385,,,
1032.3,0.00621328,,,
1032.4,0.00626311,,,
1032.5,0.00631319,,,
1032.6,0.00636335,,,
1032.7,0.00641341,,,
1032.8,0.00646321,,,
1032.9,0.00651252,,,
1033,0.00656118,,,
1033.1,0.00660894,,,
1033.2,0.00665561,,,
1033.3,0.00670096,,,
1033.4,0.00674475,,,
1033.5,0.00678672,,,
1033.6,0.00682667,,,
1033.7,0.00686431,,,
1033.8,0.00689943,,,
1033.9,0.00693175,,,
1034,0.00696107,,,
1034.1,0.00698712,,,
1034.2,0.00700968,,,
1034.3,0.00702854,,,
1034.4,0.00704348,,,
1034.5,0.00705433,,,
1034.6,0.00706092,,,
1034.7,0.00706306,,,
1034.8,0.00706066,,,
1034.9,0.00705359,,,
1035,0.00704177,,,
1035.1,0.00702516,,,
1035.2,0.00700371,,,
1035.3,0.00697742,,,
1035.4,0.00694634,,,
1035.5,0.00691051,,,
1035.6,0.00687002,,,
1035.7,0.00682497,,,
1035.8,0.00677551,,,
1035.9,0.00672181,,,
1036,0.00666402,,,
1036.1,0.00660236,,,
1036.2,0.00653705,,,
1036.3,0.00646833,,,
1036.4,0.00639642,,,
1036.5,0.00632161,,,
1036.6,0.00624416,,,
1036.7,0.00616432,,,
1036.8,0.00608237,,,
1036.9,0.00599859,,,
1037,0.00591322,,,
1037.1,0.00582654,,,
1037.2,0.00573881,,,
1037.3,0.00565028,,,
1037.4,0.00556118,,,
1037.5,0.00547172,,,
1037.6,0.00538215,,,
1037.7,0.00529266,,,
1037.8,0.00520345,,,
1037.9,0.00511466,,,
1038,0.0050265,,,
1038.1,0.00493911,,,
1038.2,0.00485263,,,
1038.3,0.00476716,,,
1038.4,0.00468285,,,
1038.5,0.00459977,,,
1038.6,0.00451802,,,
1038.7,0.00443769,,,
1038.8,0.00435884,,,
1038.9,0.00428152,,,
1039,0.00420579,,,
1039.1,0.00413168,,,
1039.2,0.00405924,,,
1039.3,0.00398848,,,
1039.4,0.00391941,,,
1039.5,0.00385207,,,
1039.6,0.00378644,,,
1039.7,0.00372253,,,
1039.8,0.00366034,,,
1039.9,0.00359987,,,
1040,0.0035411,,,
1040.1,0.00348401,,,
1040.2,0.0034286,,,
1040.3,0.00337484,,,
1040.4,0.00332271,,,
1040.5,0.00327219,,,
1040.6,0.00322326,,,
1040.7,0.0031759,,,
1040.8,0.00313006,,,
1040.9,0.00308574,,,
1041,0.0030429,,,
1041.1,0.00300151,,,
1041.2,0.00296156,,,
1041.3,0.00292299,,,
1041.4,0.00288581,,,
1041.5,0.00284996,,,
1041.6,0.00281543,,,
1041.7,0.0027822,,,
1041.8,0.00275022,,,
1041.9,0.00271949,,,
1042,0.00268997,,,
1042.1,0.00266164,,,
1042.2,0.00263447,,,
1042.3,0.00260844,,,
1042.4,0.00258354,,,
1042.5,0.00255973,,,
1042.6,0.002537,,,
1042.7,0.00251532,,,
1042.8,0.00249468,,,
1042.9,0.00247507,,,
1043,0.00245645,,,
1043.1,0.00243882,,,
1043.2,0.00242216,,,
1043.3,0.00240645,,,
1043.4,0.00239169,,,
1043.5,0.00237785,,,
1043.6,0.00236493,,,
1043.7,0.00235291,,,
1043.8,0.00234178,,,
1043.9,0.00233155,,,
1044,0.00232218,,,
1044.1,0.00231368,,,
1044.2,0.00230605,,,
1044.3,0.00229926,,,
1044.4,0.00229334,,,
1044.5,0.00228825,,,
1044.6,0.00228401,,,
1044.7,0.00228061,,,
1044.8,0.00227805,,,
1044.9,0.00227632,,,
1045,0.00227544,,,
1045.1,0.0022754,,,
1045.2,0.0022762,,,
1045.3,0.00227785,,,
1045.4,0.00228035,,,
1045.5,0.0022837,,,
1045.6,0.00228793,,,
1045.7,0.00229302,,,
1045.8,0.00229899,,,
1045.9,0.00230585,,,
1046,0.00231361,,,
1046.1,0.00232229,,,
1046.2,0.0023319,,,
1046.3,0.00234244,,,
1046.4,0.00235394,,,
1046.5,0.00236642,,,
1046.6,0.0023799,,,
1046.7,0.00239439,,,
1046.8,0.00240991,,,
1046.9,0.0024265,,,
1047,0.00244417,,,
1047.1,0.00246295,,,
1047.2,0.00248288,,,
1047.3,0.00250397,,,
1047.4,0.00252627,,,
1047.5,0.0025498,,,
1047.6,0.00257461,,,
1047.7,0.00260073,,,
1047.8,0.00262822,,,
1047.9,0.00265709,,,
1048,0.00268741,,,
1048.1,0.00271922,,,
1048.2,0.00275258,,,
1048.3,0.00278754,,,
1048.4,0.00282416,,,
1048.5,0.00286249,,,
1048.6,0.00290261,,,
1048.7,0.00294458,,,
1048.8,0.00298848,,,
1048.9,0.00303437,,,
1049,0.00308235,,,
1049.1,0.00313249,,,
1049.2,0.00318489,,,
1049.3,0.00323965,,,
1049.4,0.00329685,,,
1049.5,0.00335661,,,
1049.6,0.00341904,,,
1049.7,0.00348426,,,
1049.8,0.00355238,,,
1049.9,0.00362356,,,
1050,0.00369792,,,
1050.1,0.00377559,,,
1050.2,0.00385675,,,
1050.3,0.00394156,,,
1050.4,0.00403018,,,
1050.5,0.00412279,,,
1050.6,0.00421959,,,
1050.7,0.00432076,,,
1050.8,0.00442652,,,
1050.9,0.0045371,,,
1051,0.0046527,,,
1051.1,0.00477359,,,
1051.2,0.0049,,,
1051.3,0.00503221,,,
1051.4,0.00517048,,,
1051.5,0.00531511,,,
1051.6,0.00546638,,,
1051.7,0.00562459,,,
1051.8,0.00579009,,,
1051.9,0.00596315,,,
1052,0.00614415,,,
1052.1,0.0063334,,,
1052.2,0.00653126,,,
1052.3,0.00673805,,,
1052.4,0.00695413,,,
1052.5,0.00717983,,,
1052.6,0.00741546,,,
1052.7,0.00766134,,,
1052.8,0.00791779,,,
1052.9,0.00818502,,,
1053,0.00846329,,,
1053.1,0.00875276,,,
1053.2,0.00905355,,,
1053.3,0.00936572,,,
1053.4,0.0096892,,,
1053.5,0.01002388,,,
1053.6,0.0103695,,,
1053.7,0.01072568,,,
1053.8,0.01109185,,,
1053.9,0.01146735,,,
1054,0.01185119,,,
1054.1,0.01224233,,,
1054.2,0.01263936,,,
1054.3,0.0130407,,,
1054.4,0.01344454,,,
1054.5,0.01384876,,,
1054.6,0.01425099,,,
1054.7,0.01464863,,,
1054.8,0.01503883,,,
1054.9,0.01541857,,,
1055,0.01578462,,,
1055.1,0.0161337,,,
1055.2,0.01646243,,,
1055.3,0.01676753,,,
1055.4,0.01704575,,,
1055.5,0.01729406,,,
1055.6,0.01750975,,,
1055.7,0.01769037,,,
1055.8,0.01783405,,,
1055.9,0.01793928,,,
1056,0.01800508,,,
1056.1,0.01803117,,,
1056.2,0.01801777,,,
1056.3,0.01796561,,,
1056.4,0.01787599,,,
1056.5,0.01775068,,,
1056.6,0.01759191,,,
1056.7,0.01740215,,,
1056.8,0.01718427,,,
1056.9,0.01694119,,,
1057,0.016676,,,
1057.1,0.01639181,,,
1057.2,0.01609167,,,
1057.3,0.01577855,,,
1057.4,0.01545536,,,
1057.5,0.01512464,,,
1057.6,0.01478897,,,
1057.7,0.01445054,,,
1057.8,0.01411136,,,
1057.9,0.0137733,,,
1058,0.01343789,,,
1058.1,0.01310648,,,
1058.2,0.01278024,,,
1058.3,0.0124602,,,
1058.4,0.01214711,,,
1058.5,0.01184162,,,
1058.6,0.01154428,,,
1058.7,0.01125545,,,
1058.8,0.01097542,,,
1058.9,0.01070434,,,
1059,0.01044234,,,
1059.1,0.01018946,,,
1059.2,0.00994565,,,
1059.3,0.00971084,,,
1059.4,0.00948493,,,
1059.5,0.00926774,,,
1059.6,0.00905912,,,
1059.7,0.00885884,,,
1059.8,0.00866672,,,
1059.9,0.00848254,,,
1060,0.00830604,,,
1060.1,0.00813699,,,
1060.2,0.00797517,,,
1060.3,0.00782033,,,
1060.4,0.00767222,,,
1060.5,0.00753064,,,
1060.6,0.00739534,,,
1060.7,0.00726609,,,
1060.8,0.00714268,,,
1060.9,0.00702491,,,
1061,0.00691256,,,
1061.1,0.00680545,,,
1061.2,0.00670338,,,
1061.3,0.00660617,,,
1061.4,0.00651366,,,
1061.5,0.00642566,,,
1061.6,0.00634204,,,
1061.7,0.00626262,,,
1061.8,0.00618727,,,
1061.9,0.00611585,,,
1062,0.00604824,,,
1062.1,0.00598431,,,
1062.2,0.00592393,,,
1062.3,0.005867,,,
1062.4,0.00581342,,,
1062.5,0.00576308,,,
1062.6,0.0057159,,,
1062.7,0.00567179,,,
1062.8,0.00563066,,,
1062.9,0.00559242,,,
1063,0.00555702,,,
1063.1,0.00552437,,,
1063.2,0.00549443,,,
1063.3,0.00546711,,,
1063.4,0.00544238,,,
1063.5,0.00542017,,,
1063.6,0.00540044,,,
1063.7,0.00538314,,,
1063.8,0.00536823,,,
1063.9,0.00535567,,,
1064,0.00534543,,,
1064.1,0.00533746,,,
1064.2,0.00533177,,,
1064.3,0.00532828,,,
1064.4,0.00532699,,,
1064.5,0.00532787,,,
1064.6,0.00533093,,,
1064.7,0.00533611,,,
1064.8,0.00534342,,,
1064.9,0.00535284,,,
1065,0.00536435,,,
1065.1,0.00537794,,,
1065.2,0.00539362,,,
1065.3,0.00541135,,,
1065.4,0.00543115,,,
1065.5,0.00545301,,,
1065.6,0.00547691,,,
1065.7,0.00550285,,,
1065.8,0.00553084,,,
1065.9,0.00556087,,,
1066,0.00559293,,,
1066.1,0.00562701,,,
1066.2,0.00566314,,,
1066.3,0.00570128,,,
1066.4,0.00574143,,,
1066.5,0.00578361,,,
1066.6,0.00582778,,,
1066.7,0.00587395,,,
1066.8,0.0059221,,,
1066.9,0.00597222,,,
1067,0.00602431,,,
1067.1,0.00607833,,,
1067.2,0.00613426,,,
1067.3,0.00619207,,,
1067.4,0.00625174,,,
1067.5,0.00631322,,,
1067.6,0.00637649,,,
1067.7,0.0064415,,,
1067.8,0.00650817,,,
1067.9,0.00657646,,,
1068,0.0066463,,,
1068.1,0.00671761,,,
1068.2,0.00679032,,,
1068.3,0.00686431,,,
1068.4,0.0069395,,,
1068.5,0.00701576,,,
1068.6,0.00709298,,,
1068.7,0.007171,,,
1068.8,0.0072497,,,
1068.9,0.0073289,,,
1069,0.00740844,,,
1069.1,0.00748812,,,
1069.2,0.00756777,,,
1069.3,0.00764717,,,
1069.4,0.00772608,,,
1069.5,0.00780428,,,
1069.6,0.00788154,,,
1069.7,0.0079576,,,
1069.8,0.00803217,,,
1069.9,0.008105,,,
1070,0.00817581,,,
1070.1,0.0082443,,,
1070.2,0.00831019,,,
1070.3,0.00837319,,,
1070.4,0.00843302,,,
1070.5,0.00848936,,,
1070.6,0.00854195,,,
1070.7,0.00859049,,,
1070.8,0.00863471,,,
1070.9,0.00867441,,,
1071,0.00870927,,,
1071.1,0.00873913,,,
1071.2,0.00876375,,,
1071.3,0.00878298,,,
1071.4,0.00879664,,,
1071.5,0.00880463,,,
1071.6,0.00880682,,,
1071.7,0.00880315,,,
1071.8,0.00879359,,,
1071.9,0.00877813,,,
1072,0.00875679,,,
1072.1,0.00872963,,,
1072.2,0.00869675,,,
1072.3,0.00865825,,,
1072.4,0.00861426,,,
1072.5,0.00856499,,,
1072.6,0.0085106,,,
1072.7,0.00845133,,,
1072.8,0.00838739,,,
1072.9,0.00831907,,,
1073,0.00824664,,,
1073.1,0.00817036,,,
1073.2,0.00809053,,,
1073.3,0.00800743,,,
1073.4,0.0079214,,,
1073.5,0.00783271,,,
1073.6,0.00774166,,,
1073.7,0.00764857,,,
1073.8,0.0075537,,,
1073.9,0.00745738,,,
1074,0.00735983,,,
1074.1,0.00726138,,,
1074.2,0.00716223,,,
1074.3,0.00706264,,,
1074.4,0.00696285,,,
1074.5,0.00686308,,,
1074.6,0.00676351,,,
1074.7,0.00666435,,,
1074.8,0.00656576,,,
1074.9,0.00646793,,,
1075,0.00637098,,,
1075.1,0.00627505,,,
1075.2,0.00618026,,,
1075.3,0.00608673,,,
1075.4,0.00599457,,,
1075.5,0.00590385,,,
1075.6,0.00581464,,,
1075.7,0.00572702,,,
1075.8,0.00564105,,,
1075.9,0.00555676,,,
1076,0.00547422,,,
1076.1,0.00539344,,,
1076.2,0.00531446,,,
1076.3,0.00523728,,,
1076.4,0.00516193,,,
1076.5,0.00508842,,,
1076.6,0.00501676,,,
1076.7,0.00494692,,,
1076.8,0.00487892,,,
1076.9,0.00481276,,,
1077,0.0047484,,,
1077.1,0.00468586,,,
1077.2,0.00462509,,,
1077.3,0.0045661,,,
1077.4,0.00450885,,,
1077.5,0.00445334,,,
1077.6,0.00439953,,,
1077.7,0.0043474,,,
1077.8,0.00429694,,,
1077.9,0.0042481,,,
1078,0.00420088,,,
1078.1,0.00415523,,,
1078.2,0.00411115,,,
1078.3,0.00406858,,,
1078.4,0.00402753,,,
1078.5,0.00398795,,,
1078.6,0.00394984,,,
1078.7,0.00391314,,,
1078.8,0.00387785,,,
1078.9,0.00384393,,,
1079,0.00381137,,,
1079.1,0.00378014,,,
1079.2,0.00375022,,,
1079.3,0.00372159,,,
1079.4,0.00369421,,,
1079.5,0.00366809,,,
1079.6,0.00364318,,,
1079.7,0.00361948,,,
1079.8,0.00359695,,,
1079.9,0.00357561,,,
1080,0.0035554,,,
1080.1,0.00353633,,,
1080.2,0.00351837,,,
1080.3,0.00350152,,,
1080.4,0.00348575,,,
1080.5,0.00347106,,,
1080.6,0.00345742,,,
1080.7,0.00344483,,,
1080.8,0.00343329,,,
1080.9,0.00342276,,,
1081,0.00341325,,,
1081.1,0.00340475,,,
1081.2,0.00339725,,,
1081.3,0.00339074,,,
1081.4,0.00338521,,,
1081.5,0.00338066,,,
1081.6,0.00337707,,,
1081.7,0.00337446,,,
1081.8,0.00337281,,,
1081.9,0.00337212,,,
1082,0.00337238,,,
1082.1,0.00337361,,,
1082.2,0.00337578,,,
1082.3,0.00337891,,,
1082.4,0.00338298,,,
1082.5,0.00338801,,,
1082.6,0.003394,,,
1082.7,0.00340094,,,
1082.8,0.00340884,,,
1082.9,0.00341769,,,
1083,0.00342751,,,
1083.1,0.0034383,,,
1083.2,0.00345007,,,
1083.3,0.00346281,,,
1083.4,0.00347654,,,
1083.5,0.00349125,,,
1083.6,0.00350697,,,
1083.7,0.00352368,,,
1083.8,0.00354142,,,
1083.9,0.00356017,,,
1084,0.00357996,,,
1084.1,0.00360079,,,
1084.2,0.00362266,,,
1084.3,0.0036456,,,
1084.4,0.00366961,,,
1084.5,0.0036947,,,
1084.6,0.00372088,,,
1084.7,0.00374817,,,
1084.8,0.00377657,,,
1084.9,0.0038061,,,
1085,0.00383677,,,
1085.1,0.0038686,,,
1085.2,0.00390159,,,
1085.3,0.00393576,,,
1085.4,0.00397113,,,
1085.5,0.0040077,,,
1085.6,0.00404547,,,
1085.7,0.00408448,,,
1085.8,0.00412473,,,
1085.9,0.00416622,,,
1086,0.00420897,,,
1086.1,0.004253,,,
1086.2,0.0042983,,,
1086.3,0.0043449,,,
1086.4,0.00439279,,,
1086.5,0.00444197,,,
1086.6,0.00449247,,,
1086.7,0.00454427,,,
1086.8,0.00459739,,,
1086.9,0.00465182,,,
1087,0.00470756,,,
1087.1,0.00476461,,,
1087.2,0.00482295,,,
1087.3,0.00488259,,,
1087.4,0.00494351,,,
1087.5,0.00500569,,,
1087.6,0.00506912,,,
1087.7,0.00513379,,,
1087.8,0.00519965,,,
1087.9,0.00526669,,,
1088,0.00533487,,,
1088.1,0.00540416,,,
1088.2,0.00547452,,,
1088.3,0.00554589,,,
1088.4,0.00561822,,,
1088.5,0.00569148,,,
1088.6,0.00576557,,,
1088.7,0.00584045,,,
1088.8,0.00591602,,,
1088.9,0.00599224,,,
1089,0.006069,,,
1089.1,0.00614619,,,
1089.2,0.00622375,,,
1089.3,0.00630156,,,
1089.4,0.00637949,,,
1089.5,0.00645745,,,
1089.6,0.00653531,,,
1089.7,0.00661295,,,
1089.8,0.00669021,,,
1089.9,0.00676698,,,
1090,0.0068431,,,
1090.1,0.00691844,,,
1090.2,0.00699281,,,
1090.3,0.0070661,,,
1090.4,0.00713814,,,
1090.5,0.00720877,,,
1090.6,0.00727781,,,
1090.7,0.00734514,,,
1090.8,0.00741058,,,
1090.9,0.00747395,,,
1091,0.00753513,,,
